run_name,seed,model_id,n_layer,n_head,n_embd,batch_size,n_params,checkpoint_idx,checkpoint_tokens_target,train_tokens_real,val_loss,val_ppl,mu_landscape,flops_estimate,d_over_n,dataset_name,dataset_config,tokenizer_name
tail_s2_L2_H2_E48_B128_T25000000,2,L2_H2_E48,2,2,48,128,2475120,4,25000000,25001984,6.829051184654236,924.3133935585112,0.30939471907913685,371297463828480.0,10.101321956107178,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L2_H2_E48_B128_T30000000,2,L2_H2_E48,2,2,48,128,2475120,5,30000000,30015488,6.743640303611755,848.6444430615704,0.6381656192243099,445751607951360.0,12.12688192895698,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L2_H2_E48_B128_T36000000,2,L2_H2_E48,2,2,48,128,2475120,6,36000000,36012032,6.6517836332321165,774.1639193183449,0.5990985557436943,534804603863040.0,14.549610523934193,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L2_H2_E48_B128_T42000000,2,L2_H2_E48,2,2,48,128,2475120,7,42000000,42008576,6.595139193534851,731.5307039484876,0.5115086250007153,623857599774720.0,16.972339118911407,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L2_H2_E48_B128_T50000000,2,L2_H2_E48,2,2,48,128,2475120,8,50000000,50003968,6.534115505218506,688.2247838049504,1.0391540005803108,742594927656960.0,20.202643912214356,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L3_H2_E64_B128_T12000000,2,L3_H2_E64,3,2,64,128,3374720,1,12000000,12009472,7.026945161819458,1126.5838169115063,0.2768712379038334,243171632087040.0,3.55865731082875,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L3_H2_E64_B128_T16000000,2,L3_H2_E64,3,2,64,128,3374720,2,16000000,16007168,6.885404443740844,977.8970940987926,0.2183632142841816,324118259957760.0,4.743258107339275,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L3_H2_E64_B128_T20000000,2,L3_H2_E64,3,2,64,128,3374720,3,20000000,20004864,6.77948694229126,879.61731387433,0.36178048700094223,405064887828480.0,5.927858903849801,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L3_H2_E64_B128_T25000000,2,L3_H2_E64,3,2,64,128,3374720,4,25000000,25001984,6.680144906044006,796.4345118290577,0.35680992528796196,506248172666880.0,7.408609899487957,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L3_H2_E64_B128_T30000000,2,L3_H2_E64,3,2,64,128,3374720,5,30000000,30015488,6.5883152961730955,726.5558069060687,0.41029371693730354,607763205980160.0,8.894215816423289,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L3_H2_E64_B128_T36000000,2,L3_H2_E64,3,2,64,128,3374720,6,36000000,36012032,6.524256014823914,681.4725795045666,0.5225512832403183,729183147786240.0,10.671117011189077,wikitext,wikitext-103-raw-v1,gpt2
