run_name,seed,model_id,n_layer,n_head,n_embd,batch_size,n_params,checkpoint_idx,checkpoint_tokens_target,train_tokens_real,val_loss,val_ppl,mu_landscape,flops_estimate,d_over_n,dataset_name,dataset_config,tokenizer_name
s3_L2_H2_E64_B128_T211000,3,L2_H2_E64,2,2,64,128,3324736,8,211000,212992,10.501486587524415,36369.5289949426,0.021972883259877563,4248853020672.0,0.06406283085333693,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T296000,3,L2_H2_E64,2,2,64,128,3324736,9,296000,311296,10.359711265563964,31562.0669511493,0.014507162501104176,6209862107136.0,0.09363029124718474,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T414000,3,L2_H2_E64,2,2,64,128,3324736,10,414000,425984,10.191879653930664,26685.60749527933,0.010424484149552882,8497706041344.0,0.12812566170667386,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T580000,3,L2_H2_E64,2,2,64,128,3324736,11,580000,589824,9.954073238372803,21037.73982621084,0.009400196780916303,11766054518784.0,0.1774047623630869,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T812000,3,L2_H2_E64,2,2,64,128,3324736,12,812000,819200,9.630550289154053,15222.810750283496,0.008647428825497627,16341742387200.0,0.2463955032820651,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T1137000,3,L2_H2_E64,2,2,64,128,3324736,13,1137000,1146880,9.210187339782715,9998.469795153613,0.008426868065726012,22878439342080.0,0.34495370459489116,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T1592000,3,L2_H2_E64,2,2,64,128,3324736,14,1592000,1605632,8.718236494064332,6113.388579299365,0.008123594103381038,32029815078912.0,0.4829351864328476,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T2229000,3,L2_H2_E64,2,2,64,128,3324736,15,2229000,2244608,8.172076654434203,3540.689122070643,0.0079584174673073,44776374140928.0,0.6751236789928584,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T3121000,3,L2_H2_E64,2,2,64,128,3324736,16,3121000,3129344,7.687440967559814,2180.78671159203,0.007300918106921017,62425455919104.0,0.9412308225374887,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T4370000,3,L2_H2_E64,2,2,64,128,3324736,17,4370000,4374528,7.448082113265992,1716.5678037212194,0.058434192556887865,87264904347648.0,1.3157519875262276,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T6120000,3,L2_H2_E64,2,2,64,128,3324736,18,6120000,6127616,7.380723690986633,1604.7506913180166,0.04333956819027662,122236233056256.0,1.843038364549847,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T8570000,3,L2_H2_E64,2,2,64,128,3324736,19,8570000,8585216,7.247349333763123,1404.3773745523013,0.08511055912822485,171261460217856.0,2.5822248743960423,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E64_B128_T12000000,3,L2_H2_E64,2,2,64,128,3324736,20,12000000,12009472,7.071815490722656,1178.285259563162,0.17845452018082142,239569943396352.0,3.6121580781150744,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T20000,3,L2_H2_E80,2,2,80,128,4186640,1,20000,32768,10.750893545150756,46671.71311011648,0.08549054712057114,823126917120.0,0.007826801444595188,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T28000,3,L2_H2_E80,2,2,80,128,4186640,2,28000,32768,10.75176272392273,46712.29680709237,0.07954689208418131,823126917120.0,0.007826801444595188,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T39000,3,L2_H2_E80,2,2,80,128,4186640,3,39000,49152,10.710873794555663,44840.80342204897,0.06347699090838432,1234690375680.0,0.011740202166892783,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T55000,3,L2_H2_E80,2,2,80,128,4186640,4,55000,65536,10.672960042953491,43172.54513664207,0.048479038290679455,1646253834240.0,0.015653602889190377,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T77000,3,L2_H2_E80,2,2,80,128,4186640,5,77000,81920,10.639445781707764,41749.62639882242,0.037692009937018156,2057817292800.0,0.01956700361148797,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T108000,3,L2_H2_E80,2,2,80,128,4186640,6,108000,114688,10.580001783370971,39340.18456120734,0.033962189219892025,2880944209920.0,0.02739380505608316,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T151000,3,L2_H2_E80,2,2,80,128,4186640,7,151000,163840,10.496951723098755,36204.97151666278,0.021340457489714026,4115634585600.0,0.03913400722297594,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T211000,3,L2_H2_E80,2,2,80,128,4186640,8,211000,212992,10.410777616500855,33215.68943103131,0.0161396887851879,5350324961280.0,0.050874209389868724,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T296000,3,L2_H2_E80,2,2,80,128,4186640,9,296000,311296,10.237650203704835,27935.406228460284,0.012600078829564154,7819705712640.0,0.07435461372365429,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T414000,3,L2_H2_E80,2,2,80,128,4186640,10,414000,425984,10.03298568725586,22765.139765850075,0.01197292236611247,10700649922560.0,0.10174841877973745,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T580000,3,L2_H2_E80,2,2,80,128,4186640,11,580000,589824,9.749211692810059,17140.711336043412,0.011621890123933554,14816284508160.0,0.1408824260027134,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T812000,3,L2_H2_E80,2,2,80,128,4186640,12,812000,819200,9.37817578315735,11827.41928529999,0.01082734006922692,20578172928000.0,0.1956700361148797,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T1137000,3,L2_H2_E80,2,2,80,128,4186640,13,1137000,1146880,8.915060758590698,7443.234355705221,0.010594799648970366,28809442099200.0,0.2739380505608316,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T1592000,3,L2_H2_E80,2,2,80,128,4186640,14,1592000,1605632,8.39529538154602,4426.194132755814,0.010481784935109317,40333218938880.0,0.38351327078516423,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T2229000,3,L2_H2_E80,2,2,80,128,4186640,15,2229000,2244608,7.861185812950135,2594.5952565909233,0.010227856109850109,56384193822720.0,0.5361358989547704,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T3121000,3,L2_H2_E80,2,2,80,128,4186640,16,3121000,3129344,7.500432658195495,1808.8248480754344,0.01908392715267837,78608620584960.0,0.7474595379588405,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T4370000,3,L2_H2_E80,2,2,80,128,4186640,17,4370000,4374528,7.377770185470581,1600.0180436900748,0.04332272754982114,109887443435520.0,1.0448779928534577,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T6120000,3,L2_H2_E80,2,2,80,128,4186640,18,6120000,6127616,7.273660445213318,1441.8185030882537,0.06645068153738976,153924733501440.0,1.4636118701393002,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T8570000,3,L2_H2_E80,2,2,80,128,4186640,19,8570000,8585216,7.141870498657227,1263.7900973037235,0.13867643754929304,215659252285440.0,2.0506219784839392,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E80_B128_T12000000,3,L2_H2_E80,2,2,80,128,4186640,20,12000000,12009472,6.946744775772094,1039.759562779724,0.22842814959585667,301676015124480.0,2.8685227294441367,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T20000,3,L2_H2_E96,2,2,96,128,5060832,1,20000,32768,10.728239345550538,45626.289137336615,0.0914484690874815,995000057856.0,0.006474824692856826,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T28000,3,L2_H2_E96,2,2,96,128,5060832,2,28000,32768,10.727479934692383,45591.653191069796,0.09114507120102644,995000057856.0,0.006474824692856826,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T39000,3,L2_H2_E96,2,2,96,128,5060832,3,39000,49152,10.669543123245239,43025.279756580094,0.07508881064131856,1492500086784.0,0.00971223703928524,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T55000,3,L2_H2_E96,2,2,96,128,5060832,4,55000,65536,10.619808292388916,40937.76609507773,0.051514517050236464,1990000115712.0,0.012949649385713653,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T77000,3,L2_H2_E96,2,2,96,128,5060832,5,77000,81920,10.579822015762328,39333.11310593355,0.042143663857132196,2487500144640.0,0.01618706173214207,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T108000,3,L2_H2_E96,2,2,96,128,5060832,6,108000,114688,10.5093514919281,36656.69966835705,0.027184354607015848,3482500202496.0,0.022661886424998893,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T151000,3,L2_H2_E96,2,2,96,128,5060832,7,151000,163840,10.409273433685303,33165.764519292796,0.01792562659829855,4975000289280.0,0.03237412346428414,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T211000,3,L2_H2_E96,2,2,96,128,5060832,8,211000,212992,10.308017921447753,29971.970926081678,0.016451793373562396,6467500376064.0,0.04208636050356938,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T296000,3,L2_H2_E96,2,2,96,128,5060832,9,296000,311296,10.102423334121704,24402.072205293567,0.011877047596499324,9452500549632.0,0.06151083458213985,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T414000,3,L2_H2_E96,2,2,96,128,5060832,10,414000,425984,9.863705062866211,19219.968870197063,0.010249923565424979,12935000752128.0,0.08417272100713875,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T580000,3,L2_H2_E96,2,2,96,128,5060832,11,580000,589824,9.537546253204345,13870.870229648915,0.009318371186964214,17910001041408.0,0.11654684447142288,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T812000,3,L2_H2_E96,2,2,96,128,5060832,12,812000,819200,9.11969518661499,9133.417204268459,0.010054642450995743,24875001446400.0,0.16187061732142066,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T1137000,3,L2_H2_E96,2,2,96,128,5060832,13,1137000,1146880,8.623598575592041,5561.363414351441,0.009836552781052887,34825002024960.0,0.22661886424998892,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T1592000,3,L2_H2_E96,2,2,96,128,5060832,14,1592000,1605632,8.098653650283813,3290.0355536573666,0.012926032883115113,48755002834944.0,0.3172664099499845,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T2229000,3,L2_H2_E96,2,2,96,128,5060832,15,2229000,2244608,7.629977655410767,2059.0040117244585,0.010438499972224236,68157503963136.0,0.44352549146069264,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T3121000,3,L2_H2_E96,2,2,96,128,5060832,16,3121000,3129344,7.426150441169739,1679.3304330017131,0.03006922989152372,95022505525248.0,0.618345758167827,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T4370000,3,L2_H2_E96,2,2,96,128,5060832,17,4370000,4374528,7.3364335060119625,1535.226960372848,0.051123912911862135,132832507723776.0,0.8643890964963864,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T6120000,3,L2_H2_E96,2,2,96,128,5060832,18,6120000,6127616,7.222661828994751,1370.131266224654,0.07470629597082734,186065010819072.0,1.2107922175642265,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T8570000,3,L2_H2_E96,2,2,96,128,5060832,19,8570000,8585216,7.035743474960327,1136.539586879809,0.26658970303833485,260690015158272.0,1.6964040695284885,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H2_E96_B128_T12000000,3,L2_H2_E96,2,2,96,128,5060832,20,12000000,12009472,6.877967166900635,970.6511810189648,0.2333067562431097,364667521204224.0,2.373023249932027,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T20000,3,L2_H4_E112,2,4,112,128,5947312,1,20000,32768,10.725645828247071,45508.109883178964,0.0931674437597394,1169289117696.0,0.005509715985978204,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T28000,3,L2_H4_E112,2,4,112,128,5947312,2,28000,32768,10.72506890296936,45481.86267631308,0.08894513454288244,1169289117696.0,0.005509715985978204,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T39000,3,L2_H4_E112,2,4,112,128,5947312,3,39000,49152,10.662286567687989,42714.194492493574,0.0644292226061225,1753933676544.0,0.008264573978967306,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T55000,3,L2_H4_E112,2,4,112,128,5947312,4,55000,65536,10.612894439697266,40655.704600160076,0.051255546510219574,2338578235392.0,0.011019431971956407,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T77000,3,L2_H4_E112,2,4,112,128,5947312,5,77000,81920,10.569485521316528,38928.64061585369,0.04042760003358126,2923222794240.0,0.013774289964945508,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T108000,3,L2_H4_E112,2,4,112,128,5947312,6,108000,114688,10.490657567977905,35977.80746263903,0.026965209050104022,4092511911936.0,0.01928400595092371,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T151000,3,L2_H4_E112,2,4,112,128,5947312,7,151000,163840,10.378491163253784,32160.40007163038,0.01921475981362164,5846445588480.0,0.027548579929891015,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T211000,3,L2_H4_E112,2,4,112,128,5947312,8,211000,212992,10.264223384857178,28687.689856060322,0.018426850903779268,7600379265024.0,0.03581315390885832,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T296000,3,L2_H4_E112,2,4,112,128,5947312,9,296000,311296,10.026433992385865,22616.477044600448,0.012516001821495593,11108246618112.0,0.05234230186679293,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T414000,3,L2_H4_E112,2,4,112,128,5947312,10,414000,425984,9.75713415145874,17277.047257565566,0.011375272180885077,15200758530048.0,0.07162630781771664,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T580000,3,L2_H4_E112,2,4,112,128,5947312,11,580000,589824,9.387068843841552,11933.070327007377,0.011410189210437238,21047204118528.0,0.09917488774760766,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T812000,3,L2_H4_E112,2,4,112,128,5947312,12,812000,819200,8.93317141532898,7579.264295835141,0.014850004576146603,29232227942400.0,0.13774289964945508,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T1137000,3,L2_H4_E112,2,4,112,128,5947312,13,1137000,1146880,8.405970478057862,4473.697281540523,0.01125961251091212,40925119119360.0,0.1928400595092371,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T1592000,3,L2_H4_E112,2,4,112,128,5947312,14,1592000,1605632,7.888661050796509,2666.8707246140907,0.012077542603947222,57295166767104.0,0.26997608331293194,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T2229000,3,L2_H4_E112,2,4,112,128,5947312,15,2229000,2244608,7.489685606956482,1789.4894003762358,0.014603652409277856,80096304562176.0,0.3774155450395069,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T3121000,3,L2_H4_E112,2,4,112,128,5947312,16,3121000,3129344,7.381108450889587,1605.3682538373027,0.022099683061242104,111667110739968.0,0.5261778766609184,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T4370000,3,L2_H4_E112,2,4,112,128,5947312,17,4370000,4374528,7.280107140541077,1451.1434930848761,0.04142841789871454,156100097212416.0,0.7355470841280901,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T6120000,3,L2_H4_E112,2,4,112,128,5947312,18,6120000,6127616,7.1462345838546755,1269.3174370784388,0.09286777954548597,218657065009152.0,1.030316889377924,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T8570000,3,L2_H4_E112,2,4,112,128,5947312,19,8570000,8585216,6.971698856353759,1066.0322487232013,0.10984935238957405,306353748836352.0,1.4435455883262893,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E112_B128_T12000000,3,L2_H4_E112,2,4,112,128,5947312,20,12000000,12009472,6.82112135887146,917.0127341143675,0.15864424780011177,428544461635584.0,2.0193109088610113,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T20000,3,L2_H4_E128,2,4,128,128,6846080,1,20000,32768,10.671693754196166,43117.91082681703,0.08120601996779442,1345994096640.0,0.004786388707114144,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T28000,3,L2_H4_E128,2,4,128,128,6846080,2,28000,32768,10.672437524795532,43149.99259045342,0.07732302974909544,1345994096640.0,0.004786388707114144,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T39000,3,L2_H4_E128,2,4,128,128,6846080,3,39000,49152,10.604660415649414,40322.318986981096,0.05617803195491433,2018991144960.0,0.007179583060671216,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T55000,3,L2_H4_E128,2,4,128,128,6846080,4,55000,65536,10.549898433685303,38173.560966994955,0.051464702002704144,2691988193280.0,0.009572777414228288,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T77000,3,L2_H4_E128,2,4,128,128,6846080,5,77000,81920,10.503656911849976,36448.548386266,0.036192869767546654,3364985241600.0,0.01196597176778536,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T108000,3,L2_H4_E128,2,4,128,128,6846080,6,108000,114688,10.41699161529541,33422.73430718979,0.026348132640123367,4710979338240.0,0.016752360474899506,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T151000,3,L2_H4_E128,2,4,128,128,6846080,7,151000,163840,10.289156246185303,29411.9474369556,0.019359341356903315,6729970483200.0,0.02393194353557072,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T211000,3,L2_H4_E128,2,4,128,128,6846080,8,211000,212992,10.157930421829224,25794.85730633616,0.015421729651279747,8748961628160.0,0.031111526596241938,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T296000,3,L2_H4_E128,2,4,128,128,6846080,9,296000,311296,9.893528604507447,19801.809561616126,0.013294699601829052,12786943918080.0,0.04547069271758437,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T414000,3,L2_H4_E128,2,4,128,128,6846080,10,414000,425984,9.593786764144898,14673.32889806303,0.011497564031742513,17497923256320.0,0.062223053192483876,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T580000,3,L2_H4_E128,2,4,128,128,6846080,11,580000,589824,9.195915269851685,9856.78441188949,0.014377576764672995,24227893739520.0,0.0861549967280546,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T812000,3,L2_H4_E128,2,4,128,128,6846080,12,812000,819200,8.719657468795777,6122.08172490143,0.011789298383519053,33649852416000.0,0.1196597176778536,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T1137000,3,L2_H4_E128,2,4,128,128,6846080,13,1137000,1146880,8.1883544921875,3598.795525415139,0.010326528106816113,47109793382400.0,0.16752360474899505,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T1592000,3,L2_H4_E128,2,4,128,128,6846080,14,1592000,1605632,7.691413354873657,2189.466870120862,0.013805691502057016,65953710735360.0,0.23453304664859306,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T2229000,3,L2_H4_E128,2,4,128,128,6846080,15,2229000,2244608,7.428576397895813,1683.409361612639,0.02266585035249591,92200595619840.0,0.32786762643731887,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T3121000,3,L2_H4_E128,2,4,128,128,6846080,16,3121000,3129344,7.318863415718079,1508.4884707580143,0.04480674210935831,128542436229120.0,0.45710012152940077,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T4370000,3,L2_H4_E128,2,4,128,128,6846080,17,4370000,4374528,7.218185544013977,1364.0118745045042,0.05526462569832802,179690211901440.0,0.6389828923997383,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T6120000,3,L2_H4_E128,2,4,128,128,6846080,18,6120000,6127616,7.075290369987488,1182.3867805977918,0.10097013227641582,251700896071680.0,0.895054688230345,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T8570000,3,L2_H4_E128,2,4,128,128,6846080,19,8570000,8585216,6.918719696998596,1011.0247475387675,0.1412161886692047,352650453319680.0,1.2540338412639058,wikitext,wikitext-103-raw-v1,gpt2
s3_L2_H4_E128_B128_T12000000,3,L2_H4_E128,2,4,128,128,6846080,20,12000000,12009472,6.752781939506531,856.4380102657097,0.17493782192468643,493306836418560.0,1.7542114611573338,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T20000,3,L3_H2_E48,3,2,48,128,2503392,1,20000,32768,10.789413595199585,48504.58435293867,0.10131980013102293,492186894336.0,0.01308944024747223,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T28000,3,L3_H2_E48,3,2,48,128,2503392,2,28000,32768,10.788501691818237,48460.37301975215,0.09886675421148539,492186894336.0,0.01308944024747223,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T39000,3,L3_H2_E48,3,2,48,128,2503392,3,39000,49152,10.762931299209594,47236.9308648591,0.08040920365601778,738280341504.0,0.019634160371208343,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T55000,3,L3_H2_E48,3,2,48,128,2503392,4,55000,65536,10.73703055381775,46029.16764733321,0.06655062269419432,984373788672.0,0.02617888049494446,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T77000,3,L3_H2_E48,3,2,48,128,2503392,5,77000,81920,10.714508771896362,45004.09532781677,0.04672151664271951,1230467235840.0,0.03272360061868058,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T108000,3,L3_H2_E48,3,2,48,128,2503392,6,108000,114688,10.675465393066407,43280.84308296419,0.030634141294285655,1722654130176.0,0.0458130408661528,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T151000,3,L3_H2_E48,3,2,48,128,2503392,7,151000,163840,10.622661876678468,41054.75229686542,0.020483636995777488,2460934471680.0,0.06544720123736116,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T211000,3,L3_H2_E48,3,2,48,128,2503392,8,211000,212992,10.570543718338012,38969.85659086874,0.01713269029278308,3199214813184.0,0.0850813616085695,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T296000,3,L3_H2_E48,3,2,48,128,2503392,9,296000,311296,10.461397886276245,34940.35997428595,0.012928795302286744,4675775496192.0,0.12434968235098619,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T414000,3,L3_H2_E48,3,2,48,128,2503392,10,414000,425984,10.332775497436524,30723.266022176016,0.010755009949207306,6398429626368.0,0.170162723217139,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T580000,3,L3_H2_E48,3,2,48,128,2503392,11,580000,589824,10.148887729644775,25562.653806436687,0.009405218181200325,8859364098048.0,0.23560992445450013,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T812000,3,L3_H2_E48,3,2,48,128,2503392,12,812000,819200,9.89950795173645,19920.566146354446,0.009046170394867659,12304672358400.0,0.32723600618680576,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T1137000,3,L3_H2_E48,3,2,48,128,2503392,13,1137000,1146880,9.56214337348938,14216.284374802222,0.008781645854469389,17226541301760.0,0.45813040866152804,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T1592000,3,L3_H2_E48,3,2,48,128,2503392,14,1592000,1605632,9.137994480133056,9302.090884230509,0.00823412521276623,24117157822464.0,0.6413825721261392,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T2229000,3,L3_H2_E48,3,2,48,128,2503392,15,2229000,2244608,8.626440191268921,5577.189146489655,0.009499960870016366,33714802262016.0,0.8966266569518477,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T3121000,3,L3_H2_E48,3,2,48,128,2503392,16,3121000,3129344,8.08648853302002,3250.254347464964,0.02525573840830475,47003848409088.0,1.2500415436335979,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T4370000,3,L3_H2_E48,3,2,48,128,2503392,17,4370000,4374528,7.618744659423828,2036.0046456552523,0.011303943232633173,65706950393856.0,1.7474402730375427,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T6120000,3,L3_H2_E48,3,2,48,128,2503392,18,6120000,6127616,7.429573011398316,1685.0879064039307,0.042968654073774815,92038949240832.0,2.447725326277307,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T8570000,3,L3_H2_E48,3,2,48,128,2503392,19,8570000,8585216,7.340028834342957,1540.7565397281849,0.09079110529273748,128952966316032.0,3.429433344837724,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E48_B128_T12000000,3,L3_H2_E48,3,2,48,128,2503392,20,12000000,12009472,7.189554500579834,1325.512558974171,0.172483429312706,180386496774144.0,4.7972798506985725,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E64_B128_T20000,3,L3_H2_E64,3,2,64,128,3374720,1,20000,32768,10.788624000549316,48466.30050896827,0.11588436085730791,663496949760.0,0.009709842594348568,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E64_B128_T28000,3,L3_H2_E64,3,2,64,128,3374720,2,28000,32768,10.787848711013794,48428.73965550794,0.10989995580166578,663496949760.0,0.009709842594348568,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E64_B128_T39000,3,L3_H2_E64,3,2,64,128,3374720,3,39000,49152,10.755605363845826,46892.14065999133,0.09200369659811258,995245424640.0,0.014564763891522852,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E64_B128_T55000,3,L3_H2_E64,3,2,64,128,3374720,4,55000,65536,10.721963167190552,45340.82715101519,0.0641698525287211,1326993899520.0,0.019419685188697137,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E64_B128_T77000,3,L3_H2_E64,3,2,64,128,3374720,5,77000,81920,10.69368929862976,44076.81995442854,0.051590224262326956,1658742374400.0,0.02427460648587142,wikitext,wikitext-103-raw-v1,gpt2
s3_L3_H2_E64_B128_T108000,3,L3_H2_E64,3,2,64,128,3374720,6,108000,114688,10.644153785705566,41946.64723032729,0.037957687862217426,2322239324160.0,0.03398444908021999,wikitext,wikitext-103-raw-v1,gpt2
